idx,S1,S2,ntaxa_S1,ntaxa_S2,bl_S1_b,bl_S2_b,maxBL_S1_b,maxBL_S2_b,cumBL_S1,cumBL_S2,bl_S1_a,bl_S2_a,maxBL_S1_a,maxBL_S2_a,ll_rearrs,ll_orig,ntaxa,tbl,maxBL,target
2,N28,Sp011,2,1,4e-08,0.0005671,0.00058288,0.0,0.0005829100000000001,0.0,1e-06,0.001134,0.000583,0.0,-3377.796733,-3372.0715,17,0.09741339000000002,0.0316192,0.001697838554135082
3,Sp012,Sp011,1,1,1e-08,0.0005671,0.0,0.0,0.0,0.0,1e-06,0.001134,0.0,0.0,-3377.796727,-3372.0715,17,0.09741339000000002,0.0316192,0.0016978367748133171
4,N22,N19,3,2,0.00055578,0.00397066,0.00058288,4.5e-07,0.0005829600000000001,4.6e-07,0.000606,0.004489,0.000583,1e-06,-3376.406243,-3372.0715,17,0.09741339000000002,0.0316192,0.0012854837152770603
5,Sp011,N19,1,2,0.0005671,0.00397066,0.0,4.5e-07,0.0,4.6e-07,0.000618,0.004489,0.0,1e-06,-3376.406251,-3372.0715,17,0.09741339000000002,0.0316192,0.00128548608770599
6,Sp003,N18,1,4,4.5e-07,0.00055033,0.0,0.00058288,0.0,0.0017058400000000001,0.005364,0.000551,0.0,0.000583,-3386.779671,-3372.0715,17,0.09741339000000002,0.0316192,0.0043617613090350445
7,Sp002,N18,1,4,1e-08,0.00055033,0.0,0.00058288,0.0,0.0017058400000000001,0.002615,0.000552,0.0,0.000583,-3386.780862,-3372.0715,17,0.09741339000000002,0.0316192,0.004362114504392939
10,N12,N9,6,4,6e-08,0.00776818,0.00397066,2.6e-07,0.00622729,3.7e-07,0.000657,0.008791,0.003972,1e-06,-3382.456531,-3372.0715,17,0.09741339000000002,0.0316192,0.003079718505375642
11,Sp010,N9,1,4,0.00573191,0.00776818,0.0,2.6e-07,0.0,3.7e-07,0.005924,0.008791,0.0,1e-06,-3382.457639,-3372.0715,17,0.09741339000000002,0.0316192,0.003080047086783357
16,N14,N8,3,7,2.6e-07,0.00166331,4e-08,0.00573191,1e-07,0.01195926,0.007681,0.001754,1e-06,0.005739,-3400.366984,-3372.0715,17,0.09741339000000002,0.0316192,0.008391128124062541
17,Sp007,N8,1,7,1e-08,0.00166331,0.0,0.00573191,0.0,0.01195926,0.003335,0.001754,0.0,0.005739,-3400.367524,-3372.0715,17,0.09741339000000002,0.0316192,0.008391288263015705
19,N9,N7,4,3,0.00776818,0.00151376,2.6e-07,0.0316192,3.7e-07,0.06715359000000001,0.007256,0.00149,1e-06,0.031621,-3370.446508,-3372.0715,17,0.09741339000000002,0.0316192,-0.00048189725514421035
20,Sp013,Sp001,1,1,0.0121245,0.0316192,0.0,0.0,0.0,0.0,0.012705,0.027944,0.0,0.0,-3357.319963,-3372.0715,17,0.09741339000000002,0.0316192,-0.004374621653188581
21,Sp000,Sp001,1,1,0.0217105,0.0316192,0.0,0.0,0.0,0.0,0.022574,0.03129,0.0,0.0,-3372.276873,-3372.0715,17,0.09741339000000002,0.0316192,6.090410597752192e-05
22,N10,N6,2,11,0.00169939,1.2e-07,0.0217105,0.00776818,0.033835000000000004,0.02139112,1e-06,1e-06,0.024172,0.007774,-3370.221435,-3372.0715,17,0.09741339000000002,0.0316192,-0.0005486434673760879
23,Sp001,N6,1,11,0.0316192,1.2e-07,0.0,0.00776818,0.0,0.02139112,0.033191,1e-06,0.0,0.007782,-3373.905104,-3372.0715,17,0.09741339000000002,0.0316192,0.000543761898287128
24,N6,Sp014,11,1,1.2e-07,1e-08,0.00776818,0.0,0.02139112,0.0,0.00091,0.003168,0.007779,0.0,-3398.62331,-3372.0715,17,0.09741339000000002,0.0316192,0.007874035292549382
25,N7,Sp014,3,1,0.00151376,1e-08,0.0316192,0.0,0.06715359000000001,0.0,0.001584,0.003122,0.032617,0.0,-3398.62627,-3372.0715,17,0.09741339000000002,0.0316192,0.007874913091255684
