idx,S1,S2,ntaxa_S1,ntaxa_S2,bl_S1_b,bl_S2_b,maxBL_S1_b,maxBL_S2_b,cumBL_S1,cumBL_S2,bl_S1_a,bl_S2_a,maxBL_S1_a,maxBL_S2_a,ll_rearrs,ll_orig,ntaxa,tbl,maxBL,target
0,Sp004,Sp005,1,1,0.00977051,0.0227837,0.0,0.0,0.0,0.0,0.010144,0.030716,0.0,0.0,-10940.821371,-10926.34353,22,3.6106422600000005,0.674791,0.0013250398873373057
1,Sp003,Sp005,1,1,0.00362823,0.0227837,0.0,0.0,0.0,0.0,0.004041,0.030717,0.0,0.0,-10940.821259,-10926.34353,22,3.6106422600000005,0.674791,0.0013250296368816606
2,Sp005,Sp007,1,1,0.0227837,0.0231624,0.0,0.0,0.0,0.0,0.023932,0.027829,0.0,0.0,-10933.179962,-10926.34353,22,3.6106422600000005,0.674791,0.0006256834211032773
3,N39,Sp007,2,1,0.00891094,0.0231624,0.00977051,0.0,0.01339874,0.0,0.010196,0.027839,0.009783,0.0,-10933.168338,-10926.34353,22,3.6106422600000005,0.674791,0.0006246195702396512
4,Sp007,Sp006,1,1,0.0231624,0.0227029,0.0,0.0,0.0,0.0,0.010404,0.03269,0.0,0.0,-10923.129974,-10926.34353,22,3.6106422600000005,0.674791,-0.00029411083325151573
5,N37,Sp006,3,1,0.00674627,0.0227029,0.0227837,0.0,0.045093379999999995,0.0,0.007652,0.033658,0.022855,0.0,-10931.866225,-10926.34353,22,3.6106422600000005,0.674791,0.0005054476810871109
6,Sp006,Sp008,1,1,0.0227029,0.181268,0.0,0.0,0.0,0.0,0.020164,0.266382,0.0,0.0,-10955.141793,-10926.34353,22,3.6106422600000005,0.674791,0.0026356724846633654
7,N35,Sp008,4,1,0.011386,0.181268,0.0231624,0.0,0.07500204999999999,0.0,0.012199,0.267416,0.022835,0.0,-10957.032186,-10926.34353,22,3.6106422600000005,0.674791,0.002808684892227644
8,N30,N25,5,2,0.0841334,0.0897369,0.0231624,0.00643553,0.10909094999999999,0.01088236,0.123773,0.108059,0.023652,0.006237,-10955.18009,-10926.34353,22,3.6106422600000005,0.674791,0.0026391774998492782
9,Sp008,N25,1,2,0.181268,0.0897369,0.0,0.00643553,0.0,0.01088236,0.216142,0.114528,0.0,0.006383,-10956.21633,-10926.34353,22,3.6106422600000005,0.674791,0.002734016180067806
10,Sp010,N24,1,6,0.00444683,0.0755119,0.0,0.181268,0.0,0.37449235000000003,0.004826,0.158365,0.0,0.17407,-10966.332672,-10926.34353,22,3.6106422600000005,0.674791,0.003659883280276138
11,Sp009,N24,1,6,0.00643553,0.0755119,0.0,0.181268,0.0,0.37449235000000003,0.006163,0.158378,0.0,0.174088,-10966.333021,-10926.34353,22,3.6106422600000005,0.674791,0.0036599152214281763
12,N24,Sp011,6,1,0.0755119,0.175174,0.181268,0.0,0.37449235000000003,0.0,0.074427,0.194128,0.181137,0.0,-10933.474541,-10926.34353,22,3.6106422600000005,0.674791,0.0006526438584344501
13,N25,Sp011,2,1,0.0897369,0.175174,0.00643553,0.0,0.01088236,0.0,0.094413,0.193108,0.006477,0.0,-10937.099139,-10926.34353,22,3.6106422600000005,0.674791,0.0009843740470422333
14,N18,N15,8,3,0.0463765,0.0224861,0.181268,0.144168,0.55062351,0.3673164,0.033913,0.082898,0.181335,0.142932,-10930.70463,-10926.34353,22,3.6106422600000005,0.674791,0.0003991362698807694
15,Sp011,N15,1,3,0.175174,0.0224861,0.0,0.144168,0.0,0.3673164,0.172167,0.08398,0.0,0.142782,-10931.670505,-10926.34353,22,3.6106422600000005,0.674791,0.00048753500980212617
16,Sp001,Sp002,1,1,0.144168,0.102122,0.0,0.0,0.0,0.0,0.155984,0.133965,0.0,0.0,-10941.434431,-10926.34353,22,3.6106422600000005,0.674791,0.0013811483190662207
17,Sp000,Sp002,1,1,0.0688985,0.102122,0.0,0.0,0.0,0.0,0.07201,0.119212,0.0,0.0,-10931.275519,-10926.34353,22,3.6106422600000005,0.674791,0.0004513851304838676
18,Sp002,N14,1,9,0.102122,0.0647196,0.0,0.181268,0.0,0.7721740100000001,0.096913,0.086068,0.0,0.181352,-10927.078776,-10926.34353,22,3.6106422600000005,0.674791,6.729112973443078e-05
19,N21,N14,2,9,0.0521279,0.0647196,0.144168,0.181268,0.2130665,0.7721740100000001,0.048144,0.086182,0.145056,0.181382,-10927.020769,-10926.34353,22,3.6106422600000005,0.674791,6.198221739423512e-05
20,N14,N13,9,4,0.0647196,0.0608169,0.181268,0.246844,0.7721740100000001,0.8784676,0.042594,0.58471,0.175734,0.275103,-11131.413147,-10926.34353,22,3.6106422600000005,0.674791,0.018768366236788018
21,N15,N13,3,4,0.0224861,0.0608169,0.144168,0.246844,0.3673164,0.8784676,0.037348,0.584937,0.138225,0.274783,-11132.156975,-10926.34353,22,3.6106422600000005,0.674791,0.018836442807688272
22,Sp021,Sp020,1,1,0.179546,0.127876,0.0,0.0,0.0,0.0,0.158668,0.16088,0.0,0.0,-10930.942668,-10926.34353,22,3.6106422600000005,0.674791,0.00042092196601469883
23,Sp019,Sp020,1,1,0.11272,0.127876,0.0,0.0,0.0,0.0,0.122354,0.165185,0.0,0.0,-10935.582639,-10926.34353,22,3.6106422600000005,0.674791,0.0008455810468188801
24,N22,Sp018,2,1,0.0523486,0.246844,0.179546,0.0,0.292266,0.0,0.058733,0.379657,0.174416,0.0,-10962.84415,-10926.34353,22,3.6106422600000005,0.674791,0.003340607029220937
25,Sp020,Sp018,1,1,0.127876,0.246844,0.0,0.0,0.0,0.0,0.126984,0.37626,0.0,0.0,-10961.958135,-10926.34353,22,3.6106422600000005,0.674791,0.003259517230280665
26,N16,N12,3,12,0.159133,0.674791,0.179546,0.181268,0.47249060000000004,1.2266961100000002,0.160548,0.707387,0.179323,0.18107,-10928.729937,-10926.34353,22,3.6106422600000005,0.674791,0.00021840856398553697
27,Sp018,N12,1,12,0.246844,0.674791,0.0,0.181268,0.0,1.2266961100000002,0.238546,0.670811,0.0,0.181224,-10922.026213,-10926.34353,22,3.6106422600000005,0.674791,-0.0003951291654108291
28,N12,Sp017,12,1,0.674791,0.350166,0.181268,0.0,1.2266961100000002,0.0,0.763946,0.347437,0.181167,0.0,-10938.367407,-10926.34353,22,3.6106422600000005,0.674791,0.0011004483766217103
29,N13,Sp017,4,1,0.0608169,0.350166,0.246844,0.0,0.8784676,0.0,0.20055,0.345916,0.239561,0.0,-10938.408955,-10926.34353,22,3.6106422600000005,0.674791,0.0011042509295880326
30,N8,N7,16,2,0.159229,0.0226337,0.674791,0.0393952,2.84077161,0.0665558,0.248183,0.023169,0.67337,0.039338,-10939.776188,-10926.34353,22,3.6106422600000005,0.674791,0.0012293827265377696
31,Sp017,N7,1,2,0.350166,0.0226337,0.0,0.0393952,0.0,0.0665558,0.449727,0.023187,0.0,0.039343,-10939.776331,-10926.34353,22,3.6106422600000005,0.674791,0.001229395814173071
32,Sp013,N6,1,17,0.0271606,0.0998162,0.0,0.674791,0.0,3.3501666099999996,0.027677,0.113182,0.0,0.676711,-10934.366724,-10926.34353,22,3.6106422600000005,0.674791,0.0007342981646120201
