idx,S1,S2,ntaxa_S1,ntaxa_S2,bl_S1_b,bl_S2_b,maxBL_S1_b,maxBL_S2_b,cumBL_S1,cumBL_S2,bl_S1_a,bl_S2_a,maxBL_S1_a,maxBL_S2_a,ll_rearrs,ll_orig,ntaxa,tbl,maxBL,target
4,Sp004,N11,1,2,1e-08,1.5e-07,0.0,0.0120991,0.0,0.01209911,1e-06,0.005919,0.0,0.012118,-760.356666,-746.78775,11,0.07512391999999998,0.0239795,0.018169708863060567
5,N13,N11,3,2,1.6e-07,1.5e-07,0.00293902,0.0120991,0.00293918,0.01209911,1e-06,0.005919,0.002943,0.012118,-760.356666,-746.78775,11,0.07512391999999998,0.0239795,0.018169708863060567
10,N8,Sp007,6,1,1.6e-07,0.00934405,0.0120991,0.0,0.02094352,0.0,1e-06,0.012294,0.012111,0.0,-748.532832,-746.78775,11,0.07512391999999998,0.0239795,0.0023367844477899177
11,Sp001,Sp007,1,1,1e-08,0.00934405,0.0,0.0,0.0,0.0,1e-06,0.012294,0.0,0.0,-748.532832,-746.78775,11,0.07512391999999998,0.0239795,0.0023367844477899177
12,N6,Sp009,7,1,0.00316784,0.00292889,0.0120991,0.0,0.02094369,0.0,0.027237,0.003137,0.012176,0.0,-774.280362,-746.78775,11,0.07512391999999998,0.0239795,0.036814492471254394
13,Sp007,Sp009,1,1,0.00934405,0.00292889,0.0,0.0,0.0,0.0,0.031481,0.003138,0.0,0.0,-774.280364,-746.78775,11,0.07512391999999998,0.0239795,0.036814495149391516
14,N4,Sp010,8,1,0.0239795,0.00294335,0.0120991,0.0,0.03345558,0.0,0.025801,0.004232,0.012109,0.0,-749.663218,-746.78775,11,0.07512391999999998,0.0239795,0.003850448805567672
15,Sp009,Sp010,1,1,0.00292889,0.00294335,0.0,0.0,0.0,0.0,0.00459,0.004231,0.0,0.0,-749.663209,-746.78775,11,0.07512391999999998,0.0239795,0.0038504367539506264
