idx,S1,S2,ntaxa_S1,ntaxa_S2,bl_S1_b,bl_S2_b,maxBL_S1_b,maxBL_S2_b,cumBL_S1,cumBL_S2,bl_S1_a,bl_S2_a,maxBL_S1_a,maxBL_S2_a,ll_rearrs,ll_orig,ntaxa,tbl,maxBL,target
0,Sp015,N29,1,2,1e-08,0.0345905,0.0,1e-08,0.0,2e-08,1e-06,0.052136,0.0,1e-06,-1287.158749,-1286.37788,25,2.921606649999999,0.286501,0.0006070292502230672
1,Sp014,N29,1,2,1e-08,0.0345905,0.0,1e-08,0.0,2e-08,1e-06,0.052136,0.0,1e-06,-1287.158749,-1286.37788,25,2.921606649999999,0.286501,0.0006070292502230672
2,Sp011,N28,1,2,1e-08,0.01673,0.0,1e-08,0.0,2e-08,1e-06,0.051598,0.0,1e-06,-1290.143772,-1286.37788,25,2.921606649999999,0.286501,0.0029275161354608294
3,Sp010,N28,1,2,1e-08,0.01673,0.0,1e-08,0.0,2e-08,1e-06,0.051598,0.0,1e-06,-1290.143772,-1286.37788,25,2.921606649999999,0.286501,0.0029275161354608294
4,N28,N27,2,8,0.01673,1.366e-05,1e-08,0.0930514,2e-08,0.36722057,0.017323,0.114813,1e-06,0.083932,-1296.495793,-1286.37788,25,2.921606649999999,0.286501,0.007865428314112525
5,N29,N27,2,8,0.0345905,1.366e-05,1e-08,0.0930514,2e-08,0.36722057,0.03369,0.11487,1e-06,0.083492,-1296.487184,-1286.37788,25,2.921606649999999,0.286501,0.007858735879382553
6,Sp008,Sp020,1,1,1e-08,0.0625913,0.0,0.0,0.0,0.0,1e-06,0.112312,0.0,0.0,-1292.099983,-1286.37788,25,2.921606649999999,0.286501,0.004448228696221098
7,Sp007,Sp020,1,1,1e-08,0.0625913,0.0,0.0,0.0,0.0,1e-06,0.112312,0.0,0.0,-1292.099983,-1286.37788,25,2.921606649999999,0.286501,0.004448228696221098
8,Sp020,N31,1,5,0.0625913,0.0605098,0.0,0.0930514,0.0,0.18110735,0.066168,0.061728,0.0,0.083884,-1288.055796,-1286.37788,25,2.921606649999999,0.286501,0.0013043725534211577
9,N37,N31,2,5,0.0464664,0.0605098,1e-08,0.0930514,2e-08,0.18110735,0.051435,0.05569,1e-06,0.085622,-1287.363053,-1286.37788,25,2.921606649999999,0.286501,0.0007658503891562809
