idx,S1,S2,ntaxa_S1,ntaxa_S2,bl_S1_b,bl_S2_b,maxBL_S1_b,maxBL_S2_b,cumBL_S1,cumBL_S2,bl_S1_a,bl_S2_a,maxBL_S1_a,maxBL_S2_a,ll_rearrs,ll_orig,ntaxa,tbl,maxBL,target
2,Sp005,N8,1,2,0.00419755,7e-08,0.0,0.00119341,0.0,0.00119342,0.00559,1e-06,0.0,0.001194,-1509.252491,-1505.97773,8,0.0579886,0.031271,0.0021745082511943244
3,Sp000,N8,1,2,0.00451317,7e-08,0.0,0.00119341,0.0,0.00119342,0.006006,1e-06,0.0,0.001194,-1509.252491,-1505.97773,8,0.0579886,0.031271,0.0021745082511943244
6,N6,Sp006,4,1,6e-08,0.00275398,0.00451317,0.0,0.011390660000000002,0.0,1e-06,0.004013,0.004514,0.0,-1510.516355,-1505.97773,8,0.0579886,0.031271,0.003013739784850544
7,Sp004,Sp006,1,1,0.00480259,0.00275398,0.0,0.0,0.0,0.0,0.004804,0.004013,0.0,0.0,-1510.516811,-1505.97773,8,0.0579886,0.031271,0.0030140425781727174
8,N4,Sp007,5,1,0.00119432,0.031271,0.00480259,0.0,0.016193310000000002,0.0,0.00121,0.032447,0.004804,0.0,-1507.212066,-1505.97773,8,0.0579886,0.031271,0.0008196243380039788
9,Sp006,Sp007,1,1,0.00275398,0.031271,0.0,0.0,0.0,0.0,0.002769,0.032448,0.0,0.0,-1507.2122,-1505.97773,8,0.0579886,0.031271,0.0008197133167433185
